txId1,txId2
100308,102229
101449,101025
100858,102229
103722,100851
103261,101310
102495,100038
101406,103539
103438,102588
103546,102695
102008,100399
103298,103314
102730,101239
103704,101160
103278,101314
100078,103683
101064,100648
102067,103526
101075,103764
100133,100499
100858,101021
103277,103887
102747,102857
100558,101412
100924,102295
101030,101987
100449,102699
102076,100973
100025,101305
100395,103072
102318,103698
100431,100123
100037,102900
101231,101250
101038,101905
100207,100427
103280,103995
101115,103148
102840,101659
101998,102557
101182,101149
102697,103929
102963,103346
103612,101385
102199,101485
101485,101308
102724,102760
102005,100821
103138,102995
103158,101600
103237,102940
103498,101743
102933,103794
102463,103824
100299,100524
102778,102275
101097,103179
102577,102099
101337,101965
100103,103519
102616,101988
100021,103782
101375,101901
100690,102917
100823,101916
100736,102339
102476,100548
101160,100425
100052,102390
100063,100938
100834,102588
102859,100683
103751,103268
102128,103099
100324,103030
103989,100529
101707,100002
102648,102927
101366,101301
100643,103006
100442,100633
102077,101303
102673,100220
103412,101152
102713,101296
102552,101518
102608,101899
101325,100548
100609,101945
101639,100434
100097,101338
100996,103726
101730,103441
101516,102934
102455,100726
101687,102122
100553,102108
100780,100767
103710,103814
102179,100599
100683,101771
101990,103266
103485,103101
101115,103888
103158,101755
100843,102413
100760,102733
102697,103010
100236,101145
102614,101867
103316,103098
100057,103857
103235,103152
103176,103570
102424,103087
101271,101488
101149,101603
103399,102741
100082,103462
100262,101865
100327,103169
100706,101826
102797,101413
102471,102628
102344,101986
102772,101484
103408,102745
103541,103577
100643,102785
101427,103308
101102,101076
102403,102727
102424,103096
100360,100840
100324,103487
101714,100523
101061,103948
102840,101193
102507,102952
101368,103249
102260,102063
101416,102016
100247,100325
102463,103535
101449,101199
102395,103460
102211,103390
101519,101065
102779,100081
102552,101913
103559,100453
100122,102057
101055,103978
100522,100198
103213,101346
103385,101270
102376,103029
103495,100894
101369,103850
102627,103201
102546,101574
102298,100228
103410,103926
101578,102521
103435,101228
100655,100836
103038,103117
101836,103369
103718,102397
103510,100072
103689,101040
101673,103440
100776,101086
102293,101632
101793,103886
102196,101448
100082,100861
100321,101516
103123,101316
101525,100560
103180,101883
102923,100016
102939,101433
100844,101190
103029,102802
101714,100507
103823,102362
100550,103300
103579,101621
101607,100615
103122,103465
100352,100496
103342,100067
102082,103423
103825,102024
101517,102580
102186,100795
103181,102291
100013,103796
101860,101670
101139,100981
103112,101187
100459,103567
103639,102745
103997,103972
101759,102573
101902,102925
102475,102188
100658,101636
101338,101032
100762,103221
103251,100159
102138,100340
102527,102378
100250,100705
101839,103228
101347,103135
100828,103669
100714,101678
101986,102096
100562,100210
103161,100132
101890,100443
100489,100917
102429,102456
101124,102426
102822,103913
101928,101089
103586,102071
102970,103867
100767,101238
101763,101852
102880,100070
103602,102187
101299,101360
100716,102159
102637,103495
101869,103492
103582,101520
100093,103567
100494,101048
100519,100707
100178,102521
102503,101098
101864,100199
102665,102174
100138,101347
100392,103294
103386,102945
100327,102850
101905,100492
103723,100424
100737,103677
101513,103398
101241,100903
102633,100253
102751,101577
100442,102517
102707,101956
103945,103227
100903,102935
101057,101027
102997,103422
101822,101439
102437,100739
103780,100610
103709,103220
102496,102002
103988,103043
102679,101640
100762,100612
103205,101744
100044,103231
101263,101158
101536,102422
102920,102475
103052,103844
101328,103525
100318,101791
102408,102307
101178,102794
102809,100830
103925,101091
101366,101356
102391,101708
101938,102272
102210,103898
101961,102213
102124,103846
100134,101848
101494,102531
101710,100731
101979,102615
100625,101814
101510,100143
100750,101416
103915,101319
103833,102198
103987,101749
102587,101305
102006,103189
103508,102473
100586,101971
102644,100139
102688,102675
102301,103043
100920,101344
102018,101175
101082,100957
102443,102070
101118,100375
103648,103997
100651,103820
101142,100298
100229,101838
100356,100598
101333,102686
103880,103744
103202,101398
103346,102103
102294,103270
101781,102467
102238,100709
102243,101624
102305,101462
103983,100212
102352,102334
101039,103702
100766,100693
101461,100965
101715,100351
101563,102186
103154,100141
100347,100875
101837,100218
103478,102671
103358,103575
103333,102133
103127,100590
102653,103415
103570,102134
101340,100017
103909,103794
101963,102134
103088,103463
101209,103238
100627,102947
102070,101304
100835,101162
103259,100883
100462,101612
102648,101104
102861,100070
100253,101859
101859,100535
103195,103649
100249,100775
103786,101374
100544,101212
100587,100593
103921,101919
101871,103063
101086,103147
102307,100671
102719,103860
100599,102077
101135,103897
103025,102920
101366,101332
103132,100647
101304,102449
100303,103552
101928,101845
103176,103212
102706,100082
103404,102623
103288,100087
100211,100275
100023,103687
100735,103516
100875,100000
102285,102745
101813,101222
101670,103364
100477,100474
100838,102755
103166,101415
101482,103913
100049,103259
101997,103933
103978,103181
102103,101022
102151,102320
100774,103957
101821,100247
100972,100402
100292,103412
103371,102595
101409,101407
102046,102457
102915,100613
100192,101892
102152,103198
102770,102213
101228,100841
101703,102055
102378,103147
100009,100271
100429,103468
100879,100587
100473,101619
102290,102209
103127,101427
102352,103853
100291,100701
100393,103249
101151,100621
101162,103084
102995,103570
100855,101203
100227,100924
101019,101482
102224,102124
103869,101881
101440,102752
103594,100772
103840,102905
102461,101399
100324,101574
102056,101090
101942,102042
102469,100013
100108,100300
103177,102332
102256,102219
101532,102248
101768,100352
103683,101860
101228,102242
100368,100529
101953,102002
100605,103478
100982,103933
103445,101323
101612,100008
100454,101403
101394,101567
101885,102878
100963,101612
103275,101647
102242,101997
102394,100578
101697,100120
100745,101114
101763,100536
103432,102088
100473,101992
100998,100353
100793,101093
103825,102394
103469,100085
103431,103148
101564,102486
101278,103279
102896,100144
103172,101890
102038,100019
103686,103301
100714,100019
102208,102489
101077,103863
101222,101407
103518,100686
103956,103050
101299,103550
102783,103390
103125,101017
102566,102918
101138,101366
100052,102054
103256,103030
102167,103783
101158,101639
101666,102056
101596,100584
100184,102879
103343,100130
101461,102396
101831,100187
103797,102065
100676,102967
103698,100291
103346,101966
103278,101888
102901,100229
100305,101049
101298,101884
103528,103082
101081,100256
100573,103024
102827,101880
103266,100819
102916,100889
102506,100275
100007,100917
103521,101368
100895,100294
101529,103887
102023,103738
100456,103872
102395,102060
100522,103377
103928,101958
101694,103233
102489,102223
103613,103434
100757,102200
103396,100014
100207,101035
102920,103409
102952,100710
100773,102654
102419,103854
101635,100754
101588,100789
103689,102467
101513,102768
103882,102077
103579,102918
101637,103143
101267,100865
100804,100135
103719,103163
101443,103221
100440,100871
100302,102917
103702,103493
103521,101802
101438,101613
102972,102661
100605,103975
102811,102667
101443,102931
101011,102359
102082,101875
100658,103701
101137,100675
100320,101737
100090,103051
100405,102926
102328,103829
102803,103861
100204,101850
102544,100146
102451,103196
100516,103926
101672,103116
100230,102726
103172,103388
102146,100221
102549,103480
103548,100636
103591,103035
102909,100996
103889,102953
102997,103242
103414,103701
100774,103117
100919,101927
102183,100699
103470,103976
101014,100401
103780,103991
101278,103691
102185,103814
103660,100173
102632,101005
100955,100393
102310,101243
100618,100026
100062,103173
100203,102753
100546,101108
101367,100542
100728,102248
102677,101011
101527,101366
102183,102788
101746,103819
103945,103675
100610,101767
102270,102321
100452,102808
101381,100486
100373,101592
100072,102320
101875,101306
100137,100950
101753,101658
103600,102141
103737,102537
103172,102069
100884,101860
103777,102742
100044,103738
101931,103039
100745,103250
100858,100390
101112,103351
102972,101874
102825,103759
101679,103288
101931,100989
100933,102845
101636,100522
103325,103619
102915,103135
100108,100135
100367,101915
103396,100427
102635,103381
100330,103175
102769,102128
103063,100374
100750,103718
100247,101725
100747,101932
100682,102715
101899,102252
100746,102985
100143,101100
101517,102375
100508,103282
103810,103929
102328,102410
100868,101428
101876,102989
100381,103426
102608,101114
100454,102925
102385,103922
101255,102390
101545,103849
100287,102203
103446,101930
103163,102412
103694,103210
102874,102406
101756,102412
103569,100967
102697,101972
100107,100348
103528,103387
103542,101967
100860,100323
101696,102752
103100,100142
103959,100628
103267,102247
103834,100179
103687,103637
103479,103858
103162,101043
100642,103811
103611,101779
103791,102221
102117,103054
101519,103508
100707,101037
103820,102247
103987,101487
100632,101664
101308,100791
100123,100228
101159,103863
102372,100552
101342,101463
103156,101513
100993,101200
100402,102510
100930,101618
101851,103811
100540,103290
100298,103812
103701,100159
101792,101176
100820,103804
100154,101506
103377,103296
101440,100489
101596,100898
103946,102703
103074,101091
102226,101423
100079,100730
103555,101314
103487,100585
100599,101516
103543,101770
102352,103860
102261,100111
103560,102258
100316,102754
102485,103628
100694,100128
100586,102132
103495,100513
101601,101611
100833,100688
101315,103229
100768,101216
102687,102791
101318,100541
100439,100350
103444,101591
102116,103679
102796,100259
103302,102006
102653,102950
101089,100077
103746,101591
101607,100034
100902,101961
103586,102436
101006,100139
102592,100960
102330,101801
100621,101297
103642,101423
102669,102181
103035,102094
101107,103628
100583,101289
100944,101031
102835,101795
103152,101273
100055,102154
101420,103410
103006,100986
101041,101466
100963,101574
101162,102683
102755,101847
103940,103924
100997,102469
100643,100050
101666,100383
100885,103213
102123,100423
103022,101035
101179,101193
102721,101155
100702,100085
101605,102243
101850,102825
101648,100003
100900,102173
101763,103835
102923,100274
100445,100699
100708,100254
101786,101588
100255,103540
103606,102199
100151,103943
100670,100978
103206,101300
103002,102998
102524,100785
101725,102011
101942,100275
103686,101631
100839,101005
101247,103634
101124,100656
101155,103192
102937,102905
103097,103256
100405,103743
103825,100607
100549,100157
103531,100261
100282,102871
100953,103211
103417,103758
103329,101907
101898,101562
101416,100448
100757,100070
102130,100944
101284,102341
101106,101730
103370,103403
100079,101828
100685,101970
101563,100917
102258,103092
100388,101161
103635,103844
100980,103909
103073,103649
102580,101676
100224,103102
102795,100524
101044,102603
100908,101427
102765,102739
101584,100776
101006,102863
101555,103913
100359,102307
103284,101734
102705,102673
103936,101337
101209,100759
100180,100713
103559,100946
101931,103444
100205,103223
103578,102672
100610,101656
100529,101377
102900,101693
103916,101710
103536,100443
101088,100025
102294,101629
103467,102946
100328,100599
101416,101399
100872,102687
101467,101293
103373,100936
102831,100304
100118,102872
103094,103135
101890,101367
103198,101052
103578,103208
103922,100560
103686,102126
103798,103966
103266,101790
100960,101894
102508,100144
101136,103733
100530,102616
103785,100276
103755,100458
103113,101539
102860,100615
100254,103407
100954,102786
103967,100150
103545,101934
103920,102840
100891,101081
103883,100513
103262,102269
100985,103502
103672,100195
102242,103340
101476,102578
103742,100616
101249,103686
103184,101651
101276,102533
101885,100238
101115,102539
100255,100228
103625,103759
102089,101436
100248,100914
102328,101022
101436,102078
102892,100234
100325,102064
103768,103723
101737,101405
102486,103877
101198,101998
100855,102569
103134,100630
103494,101143
103516,101555
103517,103859
103311,101621
103035,103955
102800,103537
101187,100427
102466,103150
102202,102683
100008,101278
102546,102306
101422,103352
103603,101849
103946,100089
100229,100267
100902,103487
103047,100398
103463,101155
101409,100960
100506,100856
100511,102060
101254,101889
102060,100481
102397,102472
101732,103659
100629,103403
103524,103899
103296,103274
102848,100139
102436,102295
101209,102559
101545,102786
102918,103904
103394,102599
103265,101449
102811,100448
102923,100584
100526,102349
103723,100682
102250,103236
101055,102227
100675,101584
103459,100975
103056,100317
102315,100046
101080,101477
102819,102733
101569,103498
103449,102794
101448,101812
102800,103169
101922,101525
101880,101867
101399,102513
100810,102690
102403,103038
102303,103550
102168,100419
100702,101195
100062,101244
101698,102224
101604,102100
102484,100740
103978,102710
102748,100088
102490,102161
101363,102004
100730,100388
101606,101132
101787,100356
103637,103428
102749,103006
101048,103498
101974,103485
103307,102206
102218,101856
101223,100600
100653,103856
100187,103569
102389,102755
101728,102272
100400,100412
103758,100151
102970,102548
103085,102745
101946,101272
101737,103179
101423,100999
100515,101612
102385,100119
103923,103940
102731,100003
103856,102746
102022,102623
102460,101500
102122,103683
102176,101609
103405,100779
102305,100931
100789,101415
100653,100218
103442,102380
100192,100975
103206,101103
103449,101297
102306,103349
100246,100471
102420,103207
100976,101388
103722,102723
100995,103979
101494,103158
103843,101257
103576,100405
101825,103673
100163,102517
100904,101445
102916,100131
100948,101748
103658,101773
101987,100180
102334,101843
103237,102020
100802,101776
103127,101991
100134,102701
102252,100664
102836,103328
101985,100796
101949,101612
100906,103401
101106,100764
102062,102446
102021,102957
100943,103734
100840,100518
101660,100009
102251,101983
100886,102464
102888,100106
102877,103135
102892,101008
100861,100196
101133,101623
103563,102569
101051,100443
103638,102756
100321,102013
103627,101857
102878,103292
102708,100208
103129,103278
101041,101645
102802,101924
102460,102542
103343,101632
100999,102168
100032,100151
101405,101377
100590,100364
100041,101399
100540,102860
101289,103460
103767,102989
102070,103562
103893,103031
101820,102378
100327,102136
103869,102887
101621,101669
100663,101375
102791,102287
101302,103721
102693,103567
103715,102376
103992,100085
103507,100455
100837,102632
100697,101262
100613,102896
103613,103371
100163,101389
103502,102872
102874,100509
102380,102694
103382,100026
102096,102868
102900,102478
102956,102158
103367,101417
101247,103469
101302,100846
100614,101738
101940,100574
103393,101325
101965,102183
100706,103289
101612,102006
103272,103407
101415,101568
103843,103486
102144,102867
103529,103610
100108,101095
101045,103511
103074,103894
102171,101763
103679,102569
102253,102144
100703,101549
103732,102114
100299,101222
101520,101250
101743,103273
100023,100834
100347,102559
101064,101117
102886,101707
103324,103436
101572,100776
103049,103899
100958,101252
101002,100277
102688,103613
101663,103810
102807,100890
103501,103606
103492,101949
101656,102049
100261,102134
101533,100233
100169,101767
102767,101303
101726,103372
102717,100592
100466,101158
100183,102117
101637,101858
101243,102752
103280,101928
101912,103527
102394,101972
101252,102727
103164,100536
101271,103261
100116,100774
100059,101584
102338,100120
103924,100334
101455,100884
103919,100674
102253,101972
100577,100772
101927,100567
101242,100500
103006,103132
103004,102991
103208,100859
101222,100286
103480,103891
102295,102411
100162,100422
100660,102846
101538,101925
103322,100261
102028,103096
103255,101392
103549,103389
101794,100032
102156,100994
103266,101083
102929,102890
103829,102606
101804,101031
102765,101109
102485,102820
101224,100495
102916,103371
100396,103658
101358,101776
100072,102521
101735,101431
102570,103685
102778,101154
103628,101841
100443,100699
101496,103616
100448,100168
102179,103303
103675,103002
102815,100012
100390,101335
102718,100096
103943,101849
101158,100003
103555,102099
102859,101524
103449,102261
103739,103291
100462,100945
102208,101636
102318,101676
103145,101893
101094,103260
103827,101967
103747,103775
103296,103854
100940,101426
101688,103153
103059,102562
103450,102684
103138,103907
102707,103719
100952,103282
102401,102675
100746,100461
102091,103061
101785,102344
100795,100257
103627,103924
103170,101749
102955,101182
101292,103376
102218,101281
100027,103579
100730,103077
102842,100539
102642,102915
101352,102343
102004,103579
100403,101681
103614,102605
102738,103093
100613,100831
101034,102985
100653,101510
102680,103895
103719,100438
100167,100949
102735,101698
103461,101442
102691,101856
101139,101487
102585,103312
103441,100307
103876,102657
101917,103442
103294,103430
101048,101875
100573,101543
100840,100764
100671,103426
100172,101740
100046,101186
101475,102210
102540,101969
101791,100994
100890,100954
103202,101476
102090,103185
100194,103320
103840,100898
100819,103875
103704,100347
103622,103608
103622,103643
101622,100240
102345,101226
102285,102966
101081,101558
100409,100496
102077,101554
103671,100381
102960,100857
102561,101703
102836,103595
102253,101431
100878,100875
101703,102527
101648,102381
102539,101909
102380,100684
103982,100757
101061,100910
100131,101640
101546,100518
102072,103924
100444,102593
103821,101598
102364,100151
103953,103051
102421,102850
100662,100448
102270,103977
102027,102816
100446,100356
100599,101418
100289,101999
103931,102655
100683,103860
100261,102477
103597,103574
101206,102269
100410,100620
102793,102552
100644,103332
101826,102472
103255,102154
102647,103641
102574,100697
102987,102054
102551,103568
103126,100211
103143,102023
102447,100321
101405,101406
102329,101182
100909,100000
100624,103285
100744,103812
102188,100445
103005,102193
100979,101405
103531,102663
100635,103482
103484,100839
101604,103819
103833,100846
103293,102440
101785,103984
102676,100663
103541,103183
103147,101458
102670,103144
100006,103915
103787,102020
103185,101981
100810,102712
101099,101624
101459,101171
100582,100187
102349,102759
102779,100887
102551,100636
101971,102029
103880,102042
103154,100082
102110,101099
102698,100918
103188,103437
103514,100761
101918,103409
103661,101286
100849,100639
102286,101764
103412,100148
103897,101966
102834,100873
101669,102092
100666,100794
101054,100501
100468,102513
102307,103364
100625,100152
103668,101737
103902,101616
100356,100987
101508,102139
103779,102936
100346,100397
102687,101870
100131,101152
100856,103818
101308,100153
102923,101383
100981,103869
100137,100315
100461,102627
100889,103237
100926,103900
103174,102162
100019,100854
102876,103147
103521,101338
100544,101517
100425,100999
102139,101181
101231,100220
103050,101283
103582,100462
102192,103371
100265,101588
101241,101893
102317,103107
100473,101002
103982,103237
102201,101917
103662,102525
101169,101035
103231,103013
100106,102441
101961,100180
103530,101165
103167,100674
103024,101456
103642,100058
100305,103433
100966,103449
100185,100373
100439,101435
102113,103989
102889,103944
100306,102404
102555,102181
102055,102155
101680,101043
101878,102449
100563,102267
103472,100415
102587,101055
103626,101797
101403,101640
101473,103082
103442,100769
103007,102143
103489,100385
102852,102275
102486,100692
100417,102914
100984,100096
102184,103276
100971,102678
101343,101472
103682,102710
102118,100031
103623,102384
103988,101763
101754,100179
103930,100773
102493,101467
103189,103431
101114,100679
102893,102004
102329,100891
100591,102713
102434,103068
102254,103147
102870,103407
102864,100803
101018,101026
101836,100368
103035,103775
100270,100480
100482,100413
103249,100600
102779,100470
100526,101741
102148,100109
103240,100159
102265,102075
101754,102732
101866,102076
102996,103769
101828,100130
103113,100750
101385,100419
103873,101778
102320,103751
102966,103085
100671,102616
103380,103214
102426,103553
101730,100609
103475,101798
102887,100689
103814,100412
101136,103116
101092,100475
101902,100765
100887,101305
103973,100217
102995,103443
103338,102750
100209,100412
102291,103200
102215,101097
100671,100421
100349,102580
103814,102521
103543,101264
102038,101346
102193,100725
101282,100312
100991,102379
102096,102990
101118,103180
103637,102217
103401,103108
102473,101466
102555,103030
103573,100790
100052,100000
103630,101849
101722,102606
101204,102923
100871,101645
100138,103877
103247,102042
102013,101954
100061,101734
101070,103991
100192,103524
100590,103779
103788,103313
103152,101483
100878,101135
100199,102536
101959,101328
102572,102746
102549,100080
100766,100421
103285,101507
103100,103264
103356,103083
103020,103676
100108,100513
103926,101298
101814,102637
100103,102994
100921,100727
101234,101167
101173,103583
103430,103024
100983,102842
103220,100667
101380,100175
100350,101635
103927,102422
102336,101389
100032,101701
102178,101248
103832,100097
101008,100557
103824,103064
103731,101351
100507,101826
102329,102071
103058,103332
101377,103762
102464,100482
102143,100914
100228,100980
101573,101742
100467,101286
100677,102659
101974,102728
102075,101790
103205,101331
100611,100251
102678,101846
101702,102946
102731,102432
102349,103694
100465,102604
100900,100274
102644,102465
103064,103783
102747,100555
100041,103710
100301,103025
103000,102742
101066,101531
102843,103820
100047,100369
102404,103478
103549,102554
101719,103817
103484,102963
101878,101859
102370,102988
100660,101628
103881,101490
102873,101016
102836,100260
100163,101291
102140,100834
101635,101688
100809,100237
101873,103613
101828,103726
100191,100297
103364,103861
102135,102488
102538,103118
100860,101679
101254,102172
102355,102925
103349,100027
103404,101350
103505,100378
101559,102007
101492,100179
103178,100290
101138,100851
103906,103124
102464,102065
103709,100203
103301,101978
103256,103293
102292,100531
102894,101502
100673,103171
101484,101454
101190,102952
102586,103452
102514,101392
101109,102199
100579,103171
100682,100872
102387,102070
103458,101561
100764,102154
103219,101332
103182,101078
101904,100862
101519,101388
103932,101592
100488,103197
100215,100472
103639,102709
102048,101081
101778,103791
102380,100595
100932,101367
100228,101509
103145,100219
103056,100063
103263,101840
100868,101326
101545,103627
103522,103362
101353,101012
101829,101907
102860,103258
100421,100868
101345,103534
102027,100012
100330,101143
103365,102770
101925,101343
103444,101427
102340,103767
101436,103619
102071,102048
100939,102714
102276,102452
100929,100177
102821,102422
102580,100777
100873,102254
103981,102881
101968,100088
102645,102067
102572,101078
101529,103959
101760,102263
103052,103453
103062,100872
103976,103226
103380,100727
103648,100621
100348,101630
102483,103783
103857,102001
103310,102195
101485,103780
100750,102496
103083,100639
103215,100383
102257,100100
101284,103367
103139,101889
102501,100069
101316,101237
102872,103522
101946,102227
101002,101823
102547,102434
103650,102670
101062,101235
100344,103995
102588,101852
103966,101990
100653,102588
101754,100641
101592,101821
103562,101377
103568,100180
101426,101295
103616,102362
103618,100658
102154,103681
101731,101823
100799,102327
103933,102247
103491,100552
103187,102953
101990,100555
100587,102885
103284,100486
103249,103705
101154,101044
103516,102485
103687,103260
103202,101104
101038,101838
102304,100942
102111,100716
102582,101434
100039,103396
103161,101089
102700,101368
100826,103249
102273,103497
102658,103325
100895,102717
100330,100867
103026,100598
103672,102742
101372,102221
102332,103131
103209,100192
100593,102046
103744,103429
101771,102310
102483,103073
101307,100859
100549,103839
103019,100328
101446,102089
101523,103654
101244,100514
100708,103451
101649,101314
102454,102896
103724,103652
103563,101871
100798,101285
102568,100902
102065,101579
100785,100271
103964,100766
100145,102047
101702,100332
103197,100170
101853,100539
101977,101015
102259,101936
103688,103725
101181,103645
100207,101150
101383,103308
102029,100052
103719,103839
101216,103038
100084,103595
103159,103578
101309,102330
100346,101076
101361,101810
102019,100960
100048,103761
103867,101531
103221,100399
102339,101438
102714,100862
101123,100640
100684,100719
103717,100131
103811,101175
100351,103146
100760,101807
102276,103732
102088,102222
102605,101749
100964,100048
103185,101681
103741,100326
102177,101727
102769,103819
100813,101896
101210,101800
100614,103166
100149,102281
100628,102266
100496,102471
102716,102761
101892,100776
100642,100497
103267,102454
103346,100077
101918,102287
103291,101996
103428,100284
103430,102339
101939,101579
102028,100454
102286,101367
100994,100341
103198,103277
100609,101482
102285,101615
100408,100356
100835,102170
101255,100868
101700,103209
101591,100384
103424,100115
101478,100699
100370,100332
102739,103938
103091,102023
100685,103631
102453,102068
100553,101374
101236,103394
101513,101608
102648,103653
103840,101433
101864,103968
103156,100998
103884,102223
102836,101832
102587,100202
103032,101532
102632,103029
101949,101082
103828,100909
101035,100972
100791,100636
102815,101388
100341,100662
100002,101248
101428,101349
103526,103440
101468,102886
101601,102566
101209,102552
102952,101983
101897,102382
102203,103540
100455,102715
103401,103921
102184,102947
103153,103997
103123,103240
101905,100964
103801,102800
103929,103234
100096,102665
103830,100067
103050,102276
102766,101399
102206,103607
100479,102073
102339,103439
103056,102711
103877,100810
103706,103282
100780,103359
100553,101707
101973,101478
102345,102546
103270,100812
102135,100493
103788,102631
101379,102783
101044,101667
100994,100648
101886,100229
102238,100573
101716,101937
101556,100143
103116,100184
100001,100640
102032,103819
100512,102810
100225,100173
102578,103983
102348,100910
102331,103096
103925,103589
102175,102060
100213,101087
100099,100664
102624,103026
103612,103319
100643,101559
103506,100413
102965,103151
101187,102776
102034,103525
101645,100198
103108,101858
101334,102677
101324,101418
100307,101337
100443,102188
100443,101309
100670,102326
103585,103801
102392,103900
100439,103055
103324,103902
100109,101682
100822,100987
101982,101092
102294,103300
100851,100384
101726,103668
103395,100466
100118,101208
100584,100448
102375,101153
102788,101105
102362,103910
100615,101904
100669,102629
100531,102155
103813,101444
101285,103339
100529,102941
101182,103544
103215,102618
100038,102940
100175,103861
102765,102000
101604,101945
101786,100666
100895,101941
102382,101464
101970,103438
101047,101821
103986,101558
101308,103259
101269,102267
101748,101506
103919,101982
100228,103164
101973,100074
102967,100485
102297,100669
100789,100561
101580,101475
101707,102569
101888,103596
103714,102141
100494,103097
102227,102732
102276,100982
100189,101972
100402,102240
102238,103129
103062,100088
103220,103782
101912,101715
103574,102849
103515,101812
100684,101788
102669,101225
101844,102821
101907,100951
100949,101800
102774,102789
103001,102902
100434,100769
100727,101892
103704,102362
102962,103003
103235,102230
103218,102948
103968,103088
100260,103194
103967,103286
101089,102140
102799,100542
101797,101093
102242,103706
101361,102047
102328,101303
103670,101365
100979,102654
100459,103877
103238,103938
100156,101314
103002,103551
102565,102966
102846,100053
103020,103264
102550,103629
100166,100631
101457,103976
102027,102841
100567,103485
103597,103403
102769,100771
101122,100743
100262,102305
103745,101278
103782,102893
102534,100173
102580,101968
100780,102631
103363,103566
100445,103607
100983,103652
101231,102667
103973,100981
101813,101847
103416,101088
101396,100239
102172,101539
103963,103130
100003,100846
102048,102884
103077,103467
100084,103732
100331,101343
100550,103336
101639,103891
101719,102774
101388,101101
100607,101729
101697,103145
103694,102435
101334,101238
100143,103970
101517,103031
100152,101934
100132,101016
101005,103201
102697,103961
102928,100228
100232,101581
102182,102228
100338,102646
100003,101377
101659,100291
102070,101432
101194,101805
100218,100893
102445,102847
100916,102381
100069,102329
100578,103617
100933,103341
102768,100320
100928,100581
101438,100119
100537,102836
101901,100086
102434,100541
100578,101470
103672,103986
100253,101014
102060,103300
100879,100605
100365,100587
100066,103967
102616,100266
101334,101238
101074,100571
101861,101282
101944,102312
100053,103503
101868,103210
102845,103645
100765,102416
102172,100938
103502,102926
102386,101810
102485,103721
100594,102853
101763,100776
102394,102264
101950,101790
101230,101953
101276,100948
100370,103633
103445,101457
102989,100877
103232,103265
100806,103391
101606,102718
101942,103267
102844,100913
100187,101483
102148,103211
103038,101298
100154,100672
100648,101405
100263,100903
103944,100455
102851,101964
102873,100336
101563,102733
103451,102223
100418,100613
100403,102487
102907,103946
102528,103383
100172,101920
101151,100193
102714,103786
102302,103548
101342,100845
101749,102973
103789,100911
101716,103088
102741,101669
103286,103189
100910,102485
101591,100490
100890,103552
103389,100650
101823,100493
102416,103870
100686,100712
102709,100668
103351,100972
103070,102781
103229,103424
102723,103123
102545,103121
100191,103953
102303,102691
101524,101979
103827,102662
101397,101645
103519,101627
100845,102456
100183,101839
101389,101988
101519,102726
101406,103515
101018,100560
101792,101114
101817,102588
100691,102700
101974,100507
100430,101168
100740,100542
100815,100567
101075,100034
102995,103579
100952,101675
102221,102458
103821,103700
102854,102488
102562,101011
100383,102601
103725,101780
100173,103845
100377,102805
102219,102244
101861,100319
103247,103302
102351,102244
102122,103080
100952,103750
103217,101763
101433,102804
100549,102799
101537,101717
100500,100920
102460,101530
100589,100561
101544,102040
100583,102241
102075,100094
101241,102586
101418,100588
100330,102546
103325,102706
103029,101639
101164,100111
101673,100574
102298,100206
103352,102430
101390,101672
101413,101232
100343,103207
103464,101871
100611,101035
100017,102390
101065,103612
102238,103241
102368,103273
101560,102302
101650,102916
100120,102488
102573,102648
100013,100487
102545,103032
103859,102547
102957,102226
100897,102835
102722,100547
100302,103694
101758,100161
100638,102250
100594,103876
103735,100335
102375,102374
102600,103590
103118,103811
101828,100593
100858,101505
102859,100440
101427,100183
100268,102553
102581,103758
100644,100490
102709,101946
100317,103090
102363,100616
103328,103454
100807,102485
100122,102335
102823,103647
100950,103996
102682,102798
101042,103505
103770,103650
101732,103327
103886,100035
101507,101227
103062,102145
101600,103057
101735,101745
101671,101724
103254,103472
102910,103032
100274,100643
101114,103805
100248,103155
103837,103571
102167,102884
101038,102514
103340,101189
102007,101178
101598,100958
101635,100390
101483,100463
102485,101404
101293,100854
100735,101653
101137,102855
100926,103096
103032,102442
103003,101840
101297,101584
101186,101579
101494,103698
101185,102012
102536,102995
103576,101838
100036,103836
102340,103439
102909,101746
100633,101543
102205,101242
103109,100796
103787,100377
100158,101067
101277,102322
103124,102900
100485,100527
102396,102904
101251,101789
102511,100579
101778,101221
103914,103261
101901,103217
102085,101266
103556,101184
101337,102469
102765,102366
101880,101972
100524,100809
101397,103117
102857,102507
102154,101935
102438,103971
102114,102520
103513,103934
103100,100636
103784,103025
101546,102986
100699,101849
103804,103376
100769,103542
101235,101700
103392,102918
101398,100365
101570,100116
103073,101226
101708,103153
101440,100659
100705,101964
102034,101917
101704,103007
101111,100751
102220,103659
101408,102222
102725,102764
102774,101214
100635,103322
102436,101498
102537,102377
103643,103023
101630,101144
100944,101517
102705,101712
103953,102530
100286,102366
100809,100817
100345,103820
100434,103238
101481,100015
101376,100993
100955,101891
102217,100619
103089,103565
100439,101275
101845,102469
102049,101278
100705,102106
102909,102277
103253,101060
101200,102564
102152,100617
102295,100988
100343,100393
103340,102266
101486,102788
101227,103649
100357,103195
100151,103254
101767,103969
